text,labels
"$ES1! RSI Divergence Signal

Exchange: PRIMEXBT
Symbol: ES1!
Timeframe: 1H
Signal: Bearish Divergence

Date: 06/23/2020, 7:10 PM

Trade SP500 Using Crypto Here:
https://t.co/gnPhDvSijn https://t.co/F3V9579jDp",-1
SNTS Getting puts at the open. eally pleased that a decision came after hours. Allows for much better entries into positions.,-1
"RT @TriggerTrades: Levels 📊 Notes 📝 Trends 📈

$SPY $SPX #ES_F

Last post, I projected a bounce early in the week 📅 to 3132 to complete wave…",0
"GOOG 801ish 1st tgt, 803.20 stop",-1
F Over 7.88  ,1
"Salo , Finland , 29 August 2006 - Benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , Opna , from its long-standing technology partner , Pollex .",1
MCS triggered last week and is pulling back on lighter volume so watch for reversal by support   ,1
AAP  anybody want a tip? I hear Bluestar airlines likes next weeks calls on ddd do your research,1
"RT @greg_ip: Virus-related shutdowns have reduced GDP by 29%, with 1/10th of that attributable to 3 counties: L.A., NY (Manhattan) and Cookâ€¦",-1
"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year .",-1
user: AAP Apple will call the bottom with a big buy followed by announcements. you are pretending there are adults in charge  AAP,1
"The core of Solidium 's investment strategy is proper , value enhancing asset management of the current holdings .",1
"PXC long 10.87, like to base a few more days but ready if it pops  ",1
FS - nice trading peeps. Take some off trail some. Hammer is fully formed now.   ,1
"Nifty Trading Levels for tomorrow 03-07-20
#Nifty #Nifty50 #NIFTYFUTURE #NSE  #Indices #stockmarkets #stocks #Levels #SKARSH
@daytradertelugu https://t.co/So7EoMVC9c",0
"While the first quarter was horrible for almost any stock fund, some environmental, social and governance-orientedâ€¦ https://t.co/vyJYbIYAOy",1
The StoneGate product is centrally manageable and suited for both physical and virtual environments .,0
Momentum is coming back to ETFC Broke MA200 resistance on solid volume Friday. ong set-up  ,1
The company is well positioned in Brazil and Uruguay .,1
"$SNE SONY $300 ""Sony’s Gaming business is currently experiencing accelerating growth 
trends driven by the “stay at home” economy. Sony remains one of the cheapest large cap 
tech stocks in the world."" Third Point Dan Loeb #StayHome #StayAtHome #nikkei $AAPL $NFLX $RKUNY $CMCSA https://t.co/x8i6jRzCEg",1
CEG exactly what you want to see a stock do after basing / consolidating. New Highs   ,1
GS  out weekly C1501.04,1
The bond has a value of EUR150m and a maturity of 4 years .,0
AAP back in  long (hope this time works out better then the past 300)- GOOG too :),1
The most awesome AAP trendline ever. Since 1986!!   ,-1
Why put up costly cell phone towers in thinly populated areas when a few balloons would do ?,0
"Finnish-owned contract manufacturer of electronics Elcoteq Hungary Kft has announced plans to recruit more than 650 new staffers to fulfill new orders in P+_cs , where the company has two plants .",1
VMED you know we prefer 3-4 day pullback to reverse so maybe Mon or Tuesday on flag break or at sup  ,1
"look at those last 4 candles on JPM, this thing is coiled so tight it's ready to run again  ",1
"$VZ $ZM $SPY $DIA 
https://t.co/MWvubLuMMT

Verizon pays under $500 Million for Zoom rival called “BlueJeans”... 

Will be interesting what $VZ decides to do with it. Trouble on the way for $ZM",1
Anyone follow CST? earnings Feb 7th AMC looks interesting here off 50day under 50/share may get a bid into the report on #WATCHIST,1
"The new agreement , which expands a long-established cooperation between the companies , involves the transfer of certain engineering and documentation functions from Larox to Etteplan .",1
fnsr great intraday look..,1
DNKN starting to move,1
A. Le Coq had a market share of 41.3 percent and rival beverage group Saku 32.1 percent .,0
"looks like the typical sell the news 4 Samsung, waiting 4 user 2 show the lines for S4 O, maybe the big rotation has begun back to AAP",1
"Employment Rate Hits All-Time Low In March, Says Think-Tank CMIE
https://t.co/YkS0KF3qYU",-1
"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",-1
Nokia Messaging 1.1 enables customers to receive e-mails from up to 10 e-mail accounts on their mobile phone supporting all POP or IMAP e-mail services .,0
"In addition to the Indian market , the new plant will serve Salcomp 's customers globally , the company said .",1
"RT @BenEisen: A gap is forming between market haves and have nots. Riskier investments, including junk bonds and nongovernment-backed mortgâ€¦",-1
"user:tools - macbooks/phones etc - i do not imagine much time for toys AAP ipod- toy, iphone= itouchw/phone, Ipad=big itouch",1
AAP Volume is ABSENT... Soon the numbers will be negatives...,-1
"RT @QuantTrend: 5 BEST stocks for 2020 and beyond...

They did well in the current crisis and are viable long-term investments.

$BABA $TCE…",1
"Steve Jackson , eBusiness Analyst at Satama and former CEO of Aboavista said : `` Google broke the mold when they gave away Google Analytics for free .",0
"Belarus OAO Lidskoe Pivo brewery , based in the Grodno Region , reported a 1.1 % decrease in output to 1.045 million decaliters in January-March 2010 , a representative in the administration of the company told .",-1
"The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .",-1
EAT lod  ,-1
Finnish paints and coatings company Tikkurila Oyj ( HEL : TIK1V ) announced today the launch of Tikkurila ProHouse method for protection of wooden surfaces via treatment with Ultra Pro waterborne products .,0
SWHC Obama/Biden to speak tomorrow on gun control legislation...,1
The capital structure of Solidium may be complemented by other financial instruments in the future .,0
AAP WEHAAAAAAAAAAA,1
HEK still waiting for the breakout above 4. 10ema is support down at 4.2.,1
This is the company 's first contract abroad .,0
"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",1
AAP Hmmm ower on Volume.... Will see...,-1
"Kemira 's R&D organization comprises approximately 750 people , the company said .",0
"Under the agreement , Japrotek will deliver nine storage tanks in the volume range of 1,000 cu m to 3,000 cu m with included agitators .",0
Cantor Fitzgerald Reaffirms Neutral Rating for Vocera Communications $VCRA https://t.co/TOUK0qHGGs #stocks,0
"Operating profit totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 .",-1
Prompts include showing investors the potential tax liability of a trade and the potential cost in terms of lost reâ€¦ https://t.co/02HjAdaHgm,-1
"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .",0
user: AAP 40 minutes to get it over 460 pre-market !  ot of fools will B toast !,-1
After Hours Most Advanced: SKX AWC IO BT THO NFX   ANGI EDMC JCOM BCO VCK Z SGEN EQIX MBFI,1
"That 's what I go to bed worrying about every night , ' he said .",-1
VVTV bought this long for wealth position overnight from 1.80 to 1.90 during XMAS as it was same column as eBay on finviz selling now 2.70,-1
E: NG NG_F I think that if we have a hot summer we could easily see 5 plus NG.  ig count still down in the 400's  best plays XCO ECA,1
JPM breaking higher from the tight consolidation we mentioned   ,1
"$AHH $AHH.PA - Armada Hoffler Properties, Inc. (AHH) CEO Michael O'Hara on Q1 2020 Results - Earnings Call Transcript. https://t.co/hrBkQkE0dY #business #trading #stocks",0
Weekly High Frequency Indicators: The Nowcast Retreats Slightly. https://t.co/2jjkUEBSPC #stockmarket #stocks #trading,0
AMZN Has Post-Earnings eversal  ,-1
"The company designs , manufactures and markets high-quality clothing , interior decoration textiles , bags and other accessories .",0
XXIA 5-min found it helpful to watch the 9-period EMA pink - when using gap rule to protect profits  ,1
Short term targets for ZNGA? 3.25?,1
"Earnings per share EPS are seen at EUR 0.56 , up from EUR 0.38 .",1
"Quartal Oy now owns 2,094,063 shares in Satama Interactive Plc , which represents 5,19 per cent of the share capital and voting rights .",0
wait to you see what they do w/schools in 2013 user: The JMBA airport locations are generally packed. Good news user,1
"QCOM looking good here for a long, yesterday's close as stop",1
AMI taking some off here,1
user: AMZN it's time for this bird to fly south!  ,-1
FS obama speech tonight moving it on up in channel - squeeze continues,1
"AGJ recorded EUR 43 mln sales in 2006 , most of which was generated by exports to customers in Western Europe , the statement said .",0
"Both MA and V should be on everyone's watch list, should show direction some time this week, break range and resolve its current pattern!",1
AAP is Sinking....,-1
KS looks ugly to me. A close below 106 and its headed below 100.,-1
"RT @MacroCharts: Fascinating chart from GS:

Due in part to the speed of the rally, the relationship between $SPX returns and the relative…",1
The parties have therefore agreed to leave Avena out of the deal .,0
The EUR17m contract includes both design and construction works .,0
"All today was about $amzn imo

It opened just above my 2909 and first pullback was 2848 then 56

I do have high hopes for $amzn 3117

Those suits who gave $amzn a 3200 3333 rating were nuts but they got it
#es_f $spx $spy https://t.co/T8qJog3UPz",1
Weekly Outlook 2020 Apr 27-May 1 (No LIVE Sports - No Problem; SELL in M... https://t.co/rb36rvHopQ via @YouTube #FOREX #STOCKS #REVIEW,-1
BBY Best Buy Founder Schulze Considers Alternatives to Buyout Plan Feb 13 at 15:48 Profile hits: NONE Disclosure Short BBY,-1
"It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark .",0
AAP Still long.  Bulls in charge today.,1
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",1
The Commission is to be applauded for applying a fact-based and data-driven approach and for providing clarity for future petitions .,1
"The most bearish thing I have seen in a week, not good for the overall market at all JPM SPY ES_F  ",-1
System Flags Buys: AT BAC BDN GFI IPG JCI M S TS VVS,1
AAP I can't remember another time I was so happy on a 10 move .. it has been so dark here,1
KESKO FOOD LTD PRESS RELEASE 04.01.2006 AT 13.00 Kesko Food Ltd is launching a major TV campaign to recruit as many as one hundred new K-food retailers .,1
"Sensex ends 1,028 points higher, Nifty settles at 8,598 as markets rise nearly 4% on last day of financial year 201… https://t.co/OfBlLb5Thm",1
