text,labels
"The original name Componenta +_m+_l , as a subsidiary of the Finnish Componenta Group , has been changed to +_m+_l Components and the company has seen a 63 % growth in Q1 2010 , in comparison to Q1 2009 .",1
Cash reserve ratio lowered to 3% from 4% for all banks for a period of one year: RBI Governor Shaktikanta Das,1
OAS heading back to new 52 week highs,1
It is a solid credit that has been compared to a DZ Bank or a Rabobank .,1
BAC  Bank Of America: Buy Now Before Dividend Increases = Thursday 4.30pm  ,1
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",-1
After that the two companies sat down and sewed up the present deal .,0
BVSN took more off 11.80ish,1
BAC It is the effect of WFC... so it SHOD be over in half-hour... I'm moderately Bullish,-1
22.50 held as resistance for PI,-1
ong CF,1
user: AAP rookies are selling today  Mest loose OTof  being Stubborn !,-1
"`` P&O Ferries now has a very efficient and powerful vessel for its Dover to Calais route , '' head of the shipbuilder 's Rauma yard , Timo Suistio , said .",1
UPM-Kymmene is working closely with its shipping agents to reduce fuel consumption and greenhouse gas emissions .,1
The group said it intends to initiate within this year the process of buyout of minority shareholders of Ragutis with the aim of becoming the sole owner of the company .,0
RT @SeekingAlpha: $F - Ford: A Cheap Stock With High Liquidity Brings Opportunity. https://t.co/KES63dU5FW #finance #stocks #economy,1
user: AAP Hedge Fund Hotel margin call switchboard blow-up tomorrow,-1
"The agreement was signed with Biohit Healthcare Ltd , the UK-based subsidiary of Biohit Oyj , a Finnish public company which develops , manufactures and markets liquid handling products and diagnostic test systems .",1
Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,-1
"The building complex consists of high-quality office and retail space totalling 49,200 square metres , the company said .",0
The agreement is valid for four years .,0
YHOO esting here after a nice move since November.  Watching for a break of 20.85 after earnings  ,1
Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,0
This organization will assume the responsibility for operations in Russia .,0
AXN taking half off here,1
"Operating profit for the six-month period decreased from EUR21m , while net sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .",-1
KEX Option Traders continue bullish trading in the stock buying a net 589K deltas in the first hour of trading  ,1
"In December , Amer announced the dismissal of CEO Roger Talermo , who had headed the company since 2006 .",0
23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,-1
GOOG AAP short positions for days paying off nicely 30+ gians VIDEO   ,-1
"ALEXANDRIA , Va. , Oct. 6 -- United States Patent no. 7,804,288 , issued on Sept. 28 , was assigned to Vacon Oyj ( Vaasa , Finland ) .",0
"Under the terms of the off-take agreement with Talvivaara , Cameco will provide an up-front investment , to a maximum of $ 60 million , to cover the construction cost of the uranium extraction circuit .",1
"While the company did not indicate the level of investment in the unit , it said that has purchased the equipment of Nokia Corporation 's mobile phone R&D laboratory in Jyvaeskylae .",0
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,1
$spy $gspc $aapl $nflx $goog $tsla Wells Fargo's 'idiosyncratic' Gap upgrade due to Athleta and real estate value  https://t.co/KXXTKR52MT,1
YIT Kausta will build commercial and residential highrises in Virsuliskes area .,0
Stock Crossing Above their 200 Day MA: AI NH  ,1
"Many of the millions of restaurant, hotel and store workers who lost jobs because of coronavirus shutdowns are enteâ€¦ https://t.co/eXaAYcplfq",-1
INFI from watch list gapped over line - vol just 5% of ave full day - watching  ,1
My reasons to avoid Monster Beverage Shares MNST KO PEP  ,-1
. user: AAP hits 491.50. Hedge fund margin (leverage) highest level since 2004. The question is how many hedge funds blew up today?,1
"Sensex ends 1,375 points lower, extends losses to second day amid coronavirus crisis; Nifty slides below 8,300 #Sensex #Nifty #MarketUpdates",-1
"Rapala VMC Corporation Rapala , a leading fishing tackle and sporting goods manufacturer and distributor , is the main owner of Peltonen with its 80 % shareholding .",0
"RT @DTAPCAP: Extreme sentiment dislocation. 

Only 22% bulls on #stocks (AAII Survey)

BELOW March level when mkt collapsed.

Everyone must…",-1
"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .",0
"Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions .",0
"RT @SharpStreetCap: And just like most of the Nasdaq overvalued 

Stocks always comeback to reality 

$NFLX $AMZN $AAPL $FB $NVDA",-1
The combined capital of these funds is expected to be EUR 100mn-150mn .,0
"ANIK trying to head higher, move to 11.90ish poss",1
Oil prices rise on expectations that major producers will agree to slash output https://t.co/mgUyo8yCuL,-1
"According to Aktia Asset Management , Finnish analysts ' forecasts for 2009 are still too high .",-1
"AAP continues to show no signs of breaking out of downtrend. Buy  break of 50MA, short  425.   ",1
The company will be part of Teleste 's Video and Broadband Solutions business area .,0
RT @DisturbedDendro: ALERT! Two-year #postdoc in #Calgary #Alberta focused on assessment and modelling of #OldGrowth #forests of above- and…,0
AAP long 423 and under buying,1
"`` The enterprise value of the Fray Bentos pulp mill and Forestal Oriental totals approximately euro1 .6 billion , '' UPM said .",0
"ZOOM long .76, looking for continuation/momo  ",1
"The NTSB said investigators are set to conduct sight distance tests on July 18 , using trains similar to those involved in the accident .",0
"Stunning as the drop in jobs in March was, it masked the true depth of the decline. And it is just the beginning. https://t.co/7pmmD1sLcy",-1
Pre-Market osers: HN GMN BHP BB SODA GD IO AGO A GDX,-1
"RT @IliketotweettoU: Ouch. Expect More Dividend Cuts From Other ""Safe Investments"" 

$aapl $amzn $abbv $brk $bac $bhc $crm $cmg $msft $fb $…",0
"The report goes on to provide detailed profiles of ten leading European specialty chemicals companies , and brief profiles of other major players .",0
AAP Who really want a broken stock ? nless you have kept over E & Being Trapped !,-1
Scanfil will execute the temporary lay-offs by mid-October 2009 and the job cuts by March 2010 .,-1
"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 .",-1
"Somehow this reminds me of TGT, JCP #Ackman at least did not buy call options on JCP, still in big trouble, fund redemptions coming imho",-1
"RT @icewood_blade: Historically, amongst OTC #stocks reverse merger plays have the most insane ROI percentages. We have one on the brink of…",-1
"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 .",1
"ed Weekly Triangle on SONC,.....Scaling p  ",1
"FS - Solar Market to ise 22 Percent in 2013, Deutsche Bank Predicts  ",1
MA a strong follow thru day after breaking out to new highs last Friday - confirmation is solid  ,1
"CEG daily rejected at Fibextension of the bat, with short ter h+s. Wait to setup user   ",-1
Watching HOV for a bounce to the upside. It appeared to touch 61.8% Fib at last Friday's close.  ,1
"ASPOCOMP GROUP OYJ STOCK EXCHANGE RELEASE December 15 , 2006 at 4:50 PM According to the disclosure received today by Aspocomp Group Oyj , the share of Henrik Nyberg in Aspocomp Group Oyj 's share capital and votes has decreased below 5 percent .",0
"No Change In Basic Selling Price Of Petrol, Diesel: Indian Oil
https://t.co/3YIpSKvodo",1
RT @firemanwill28: $SPY $SPX $QQQ clearly has moved on from the virus. Much worse numbers coming out with death rates higher. That's all th…,-1
â€œBond funds still make sense.â€ Negative rates wonâ€™t change that https://t.co/UjfPulPfYg,-1
"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level .",0
The divestment of Raisio 's margarine business in May 2009 gave the company a clearer focus on grain-based products .,1
"RT @WSJheard: Merger arbitrage has gone from being a game of small, fairly certain gains to one of potentially huge, highly speculative oneâ€¦",1
We are now taking Marimekko there on a distinctly more significant scale .,0
"It is Estonia 's second-largest meat processing company by market share ( according to AC Nielsen 's 2008 data , 13 percent ) .",0
"The remaining amount will be funded through debt , the Danish bank said .",0
"The Finnish business delegation includes representatives from over 20 companies that include Nokia Corp , Finnfund , Outokumpu Oyj , OKO Bank , Alteams Oy and Cargotec Corp. .",0
"ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press .",0
GMC 37 No Brainer - FEE CASH - Sell MOTIME - SOTP,-1
First trade coming back from vacation. HOT short at 59.80. Stop at 60.30,-1
The objective of the St. Petersburg office is first to boost the Company 's maintenance business .,0
RT @ETFProfessor: The U.K. government just sold more than £3 billion worth of government bonds at a negative yield for the first time. #sto…,-1
"The Finnish company sold its UK operation - consisting of 50 staff in offices in London , Birmingham and Manchester - as part of a deal with Hampden in July 2001 for its European-wide property and casualty arm Sampo Industrial .",0
"RT @dynamicvol: Market reminds me of the ""eye of the storm"" feel we had after Bear Stearns in 2008.  

In the two months after Bear rescue,…",-1
SK Closes  6.75 AH,1
CIEN still not done going down.,-1
"AAP Short Setup: A catalyst could counter (whoa, remember AAP catalysts?) but 425 tgt, 435 resis  ",-1
user: C     what is a runner     ,1
Eriikka S+¦derstr+¦m has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .,0
